gene_id	gene_name	protein_id	mondo_disease_id	disease_label	mondo_ancestor_id	ancestor_label	experimental_protein_link	linked_protein_ids	linked_protein_names	evidence_strength
ENSG00000160563	MED27	ENSP00000477136	MONDO_0859137	neurodevelopmental disorder with spasticity, cataracts, and cerebellar hypoplasia	MONDO_0005071	nervous system disorder	True	ENSP00000283131;ENSP00000355013;ENSP00000357047;ENSP00000359297;ENSP00000359567	SMARCA5;CTR9;MED23;NSDHL;SOX3	60;57;959;108;45
ENSG00000105429	MEGF8	ENSP00000334219	MONDO_0013998	MEGF8-related Carpenter syndrome	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000105429	MEGF8	ENSP00000334219	MONDO_0013998	MEGF8-related Carpenter syndrome	MONDO_0002081	musculoskeletal system disorder	False			
ENSG00000105429	MEGF8	ENSP00000251268	MONDO_0013998	MEGF8-related Carpenter syndrome	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000105429	MEGF8	ENSP00000251268	MONDO_0013998	MEGF8-related Carpenter syndrome	MONDO_0002081	musculoskeletal system disorder	False			
ENSG00000166823	MESP1	ENSP00000300057	MONDO_0005453	congenital heart disease	MONDO_0021147	disorder of development or morphogenesis	False	ENSP00000242261;ENSP00000264634;ENSP00000302456	TWIST1;WNT5A;KLF13	58;67;70
ENSG00000166823	MESP1	ENSP00000300057	MONDO_0005453	congenital heart disease	MONDO_0004995	cardiovascular disorder	False	ENSP00000261448;ENSP00000290378;ENSP00000302456;ENSP00000333984	CASQ2;ACTC1;KLF13;TRDN	45;46;70
ENSG00000168958	MFF	ENSP00000346498	MONDO_0009723	Leigh syndrome	MONDO_0021147	disorder of development or morphogenesis	False	ENSP00000233627;ENSP00000252102;ENSP00000256078;ENSP00000263774;ENSP00000264263;ENSP00000264932;ENSP00000266544;ENSP00000287295;ENSP00000299166;ENSP00000307241;ENSP00000315774;ENSP00000354681;ENSP00000355046;ENSP00000362121;ENSP00000377446;ENSP00000419665;ENSP00000419782;ENSP00000423673;ENSP00000478479;ENSP00000494750	NDUFS7;NDUFA2;KRAS;NDUFS3;GFM1;SDHA;NDUFA9;AIFM1;NDUFB8;PDHB;NDUFS8;OPA1;MT-ND2;IFT52;SUCLG1;SSBP1;CDK5;NDUFA13;RAB18;ACTB	114;129;102;80;66;115;142;52;132;65;126;53;69;68;155;59;92
ENSG00000168958	MFF	ENSP00000346498	MONDO_0009723	Leigh syndrome	MONDO_0005071	nervous system disorder	False	ENSP00000216254;ENSP00000216484;ENSP00000233627;ENSP00000252102;ENSP00000263774;ENSP00000264263;ENSP00000264932;ENSP00000266544;ENSP00000287295;ENSP00000287936;ENSP00000296755;ENSP00000299166;ENSP00000307241;ENSP00000315774;ENSP00000345008;ENSP00000346437;ENSP00000346874;ENSP00000354681;ENSP00000355013;ENSP00000355046;ENSP00000362014;ENSP00000374455;ENSP00000377446;ENSP00000381844;ENSP00000419665;ENSP00000419782;ENSP00000423673;ENSP00000449079;ENSP00000478479;ENSP00000494750	ACO2;SPTLC2;NDUFS7;NDUFA2;NDUFS3;GFM1;SDHA;NDUFA9;AIFM1;HMGCR;MAP1B;NDUFB8;PDHB;NDUFS8;FBLN5;ATG7;FAR1;OPA1;CTR9;MT-ND2;DNM1;SQSTM1;SUCLG1;ATL3;SSBP1;CDK5;NDUFA13;RDH12;RAB18;ACTB	76;46;114;129;80;66;115;142;68;69;52;132;98;51;47;65;106;126;102;53;57;155;99;59;92
ENSG00000168958	MFF	ENSP00000304898	MONDO_0009723	Leigh syndrome	MONDO_0021147	disorder of development or morphogenesis	False	ENSP00000233627;ENSP00000252102;ENSP00000256078;ENSP00000263774;ENSP00000264263;ENSP00000264932;ENSP00000266544;ENSP00000287295;ENSP00000299166;ENSP00000307241;ENSP00000315774;ENSP00000354681;ENSP00000355046;ENSP00000362121;ENSP00000377446;ENSP00000419665;ENSP00000419782;ENSP00000423673;ENSP00000478479;ENSP00000494750	NDUFS7;NDUFA2;KRAS;NDUFS3;GFM1;SDHA;NDUFA9;AIFM1;NDUFB8;PDHB;NDUFS8;OPA1;MT-ND2;IFT52;SUCLG1;SSBP1;CDK5;NDUFA13;RAB18;ACTB	114;129;102;80;66;115;142;52;132;65;126;53;69;68;155;59;92
ENSG00000168958	MFF	ENSP00000304898	MONDO_0009723	Leigh syndrome	MONDO_0005071	nervous system disorder	False	ENSP00000216254;ENSP00000216484;ENSP00000233627;ENSP00000252102;ENSP00000263774;ENSP00000264263;ENSP00000264932;ENSP00000266544;ENSP00000287295;ENSP00000287936;ENSP00000296755;ENSP00000299166;ENSP00000307241;ENSP00000315774;ENSP00000345008;ENSP00000346437;ENSP00000346874;ENSP00000354681;ENSP00000355013;ENSP00000355046;ENSP00000362014;ENSP00000374455;ENSP00000377446;ENSP00000381844;ENSP00000419665;ENSP00000419782;ENSP00000423673;ENSP00000449079;ENSP00000478479;ENSP00000494750	ACO2;SPTLC2;NDUFS7;NDUFA2;NDUFS3;GFM1;SDHA;NDUFA9;AIFM1;HMGCR;MAP1B;NDUFB8;PDHB;NDUFS8;FBLN5;ATG7;FAR1;OPA1;CTR9;MT-ND2;DNM1;SQSTM1;SUCLG1;ATL3;SSBP1;CDK5;NDUFA13;RDH12;RAB18;ACTB	76;46;114;129;80;66;115;142;68;69;52;132;98;51;47;65;106;126;102;53;57;155;99;59;92
ENSG00000168958	MFF	ENSP00000302037	MONDO_0009723	Leigh syndrome	MONDO_0021147	disorder of development or morphogenesis	False	ENSP00000233627;ENSP00000252102;ENSP00000256078;ENSP00000263774;ENSP00000264263;ENSP00000264932;ENSP00000266544;ENSP00000287295;ENSP00000299166;ENSP00000307241;ENSP00000315774;ENSP00000354681;ENSP00000355046;ENSP00000362121;ENSP00000377446;ENSP00000419665;ENSP00000419782;ENSP00000423673;ENSP00000478479;ENSP00000494750	NDUFS7;NDUFA2;KRAS;NDUFS3;GFM1;SDHA;NDUFA9;AIFM1;NDUFB8;PDHB;NDUFS8;OPA1;MT-ND2;IFT52;SUCLG1;SSBP1;CDK5;NDUFA13;RAB18;ACTB	114;129;102;80;66;115;142;52;132;65;126;53;69;68;155;59;92
ENSG00000168958	MFF	ENSP00000302037	MONDO_0009723	Leigh syndrome	MONDO_0005071	nervous system disorder	False	ENSP00000216254;ENSP00000216484;ENSP00000233627;ENSP00000252102;ENSP00000263774;ENSP00000264263;ENSP00000264932;ENSP00000266544;ENSP00000287295;ENSP00000287936;ENSP00000296755;ENSP00000299166;ENSP00000307241;ENSP00000315774;ENSP00000345008;ENSP00000346437;ENSP00000346874;ENSP00000354681;ENSP00000355013;ENSP00000355046;ENSP00000362014;ENSP00000374455;ENSP00000377446;ENSP00000381844;ENSP00000419665;ENSP00000419782;ENSP00000423673;ENSP00000449079;ENSP00000478479;ENSP00000494750	ACO2;SPTLC2;NDUFS7;NDUFA2;NDUFS3;GFM1;SDHA;NDUFA9;AIFM1;HMGCR;MAP1B;NDUFB8;PDHB;NDUFS8;FBLN5;ATG7;FAR1;OPA1;CTR9;MT-ND2;DNM1;SQSTM1;SUCLG1;ATL3;SSBP1;CDK5;NDUFA13;RDH12;RAB18;ACTB	76;46;114;129;80;66;115;142;68;69;52;132;98;51;47;65;106;126;102;53;57;155;99;59;92
ENSG00000168958	MFF	ENSP00000386964	MONDO_0009723	Leigh syndrome	MONDO_0021147	disorder of development or morphogenesis	False	ENSP00000233627;ENSP00000252102;ENSP00000256078;ENSP00000263774;ENSP00000264263;ENSP00000264932;ENSP00000266544;ENSP00000287295;ENSP00000299166;ENSP00000307241;ENSP00000315774;ENSP00000354681;ENSP00000355046;ENSP00000362121;ENSP00000377446;ENSP00000419665;ENSP00000419782;ENSP00000423673;ENSP00000478479;ENSP00000494750	NDUFS7;NDUFA2;KRAS;NDUFS3;GFM1;SDHA;NDUFA9;AIFM1;NDUFB8;PDHB;NDUFS8;OPA1;MT-ND2;IFT52;SUCLG1;SSBP1;CDK5;NDUFA13;RAB18;ACTB	114;129;102;80;66;115;142;52;132;65;126;53;69;68;155;59;92
ENSG00000168958	MFF	ENSP00000386964	MONDO_0009723	Leigh syndrome	MONDO_0005071	nervous system disorder	False	ENSP00000216254;ENSP00000216484;ENSP00000233627;ENSP00000252102;ENSP00000263774;ENSP00000264263;ENSP00000264932;ENSP00000266544;ENSP00000287295;ENSP00000287936;ENSP00000296755;ENSP00000299166;ENSP00000307241;ENSP00000315774;ENSP00000345008;ENSP00000346437;ENSP00000346874;ENSP00000354681;ENSP00000355013;ENSP00000355046;ENSP00000362014;ENSP00000374455;ENSP00000377446;ENSP00000381844;ENSP00000419665;ENSP00000419782;ENSP00000423673;ENSP00000449079;ENSP00000478479;ENSP00000494750	ACO2;SPTLC2;NDUFS7;NDUFA2;NDUFS3;GFM1;SDHA;NDUFA9;AIFM1;HMGCR;MAP1B;NDUFB8;PDHB;NDUFS8;FBLN5;ATG7;FAR1;OPA1;CTR9;MT-ND2;DNM1;SQSTM1;SUCLG1;ATL3;SSBP1;CDK5;NDUFA13;RDH12;RAB18;ACTB	76;46;114;129;80;66;115;142;68;69;52;132;98;51;47;65;106;126;102;53;57;155;99;59;92
ENSG00000168958	MFF	ENSP00000338412	MONDO_0009723	Leigh syndrome	MONDO_0021147	disorder of development or morphogenesis	False	ENSP00000233627;ENSP00000252102;ENSP00000256078;ENSP00000263774;ENSP00000264263;ENSP00000264932;ENSP00000266544;ENSP00000287295;ENSP00000299166;ENSP00000307241;ENSP00000315774;ENSP00000354681;ENSP00000355046;ENSP00000362121;ENSP00000377446;ENSP00000419665;ENSP00000419782;ENSP00000423673;ENSP00000478479;ENSP00000494750	NDUFS7;NDUFA2;KRAS;NDUFS3;GFM1;SDHA;NDUFA9;AIFM1;NDUFB8;PDHB;NDUFS8;OPA1;MT-ND2;IFT52;SUCLG1;SSBP1;CDK5;NDUFA13;RAB18;ACTB	114;129;102;80;66;115;142;52;132;65;126;53;69;68;155;59;92
ENSG00000168958	MFF	ENSP00000338412	MONDO_0009723	Leigh syndrome	MONDO_0005071	nervous system disorder	False	ENSP00000216254;ENSP00000216484;ENSP00000233627;ENSP00000252102;ENSP00000263774;ENSP00000264263;ENSP00000264932;ENSP00000266544;ENSP00000287295;ENSP00000287936;ENSP00000296755;ENSP00000299166;ENSP00000307241;ENSP00000315774;ENSP00000345008;ENSP00000346437;ENSP00000346874;ENSP00000354681;ENSP00000355013;ENSP00000355046;ENSP00000362014;ENSP00000374455;ENSP00000377446;ENSP00000381844;ENSP00000419665;ENSP00000419782;ENSP00000423673;ENSP00000449079;ENSP00000478479;ENSP00000494750	ACO2;SPTLC2;NDUFS7;NDUFA2;NDUFS3;GFM1;SDHA;NDUFA9;AIFM1;HMGCR;MAP1B;NDUFB8;PDHB;NDUFS8;FBLN5;ATG7;FAR1;OPA1;CTR9;MT-ND2;DNM1;SQSTM1;SUCLG1;ATL3;SSBP1;CDK5;NDUFA13;RDH12;RAB18;ACTB	76;46;114;129;80;66;115;142;68;69;52;132;98;51;47;65;106;126;102;53;57;155;99;59;92
ENSG00000168958	MFF	ENSP00000304134	MONDO_0009723	Leigh syndrome	MONDO_0021147	disorder of development or morphogenesis	False	ENSP00000233627;ENSP00000252102;ENSP00000256078;ENSP00000263774;ENSP00000264263;ENSP00000264932;ENSP00000266544;ENSP00000287295;ENSP00000299166;ENSP00000307241;ENSP00000315774;ENSP00000354681;ENSP00000355046;ENSP00000362121;ENSP00000377446;ENSP00000419665;ENSP00000419782;ENSP00000423673;ENSP00000478479;ENSP00000494750	NDUFS7;NDUFA2;KRAS;NDUFS3;GFM1;SDHA;NDUFA9;AIFM1;NDUFB8;PDHB;NDUFS8;OPA1;MT-ND2;IFT52;SUCLG1;SSBP1;CDK5;NDUFA13;RAB18;ACTB	114;129;102;80;66;115;142;52;132;65;126;53;69;68;155;59;92
ENSG00000168958	MFF	ENSP00000304134	MONDO_0009723	Leigh syndrome	MONDO_0005071	nervous system disorder	False	ENSP00000216254;ENSP00000216484;ENSP00000233627;ENSP00000252102;ENSP00000263774;ENSP00000264263;ENSP00000264932;ENSP00000266544;ENSP00000287295;ENSP00000287936;ENSP00000296755;ENSP00000299166;ENSP00000307241;ENSP00000315774;ENSP00000345008;ENSP00000346437;ENSP00000346874;ENSP00000354681;ENSP00000355013;ENSP00000355046;ENSP00000362014;ENSP00000374455;ENSP00000377446;ENSP00000381844;ENSP00000419665;ENSP00000419782;ENSP00000423673;ENSP00000449079;ENSP00000478479;ENSP00000494750	ACO2;SPTLC2;NDUFS7;NDUFA2;NDUFS3;GFM1;SDHA;NDUFA9;AIFM1;HMGCR;MAP1B;NDUFB8;PDHB;NDUFS8;FBLN5;ATG7;FAR1;OPA1;CTR9;MT-ND2;DNM1;SQSTM1;SUCLG1;ATL3;SSBP1;CDK5;NDUFA13;RDH12;RAB18;ACTB	76;46;114;129;80;66;115;142;68;69;52;132;98;51;47;65;106;126;102;53;57;155;99;59;92
ENSG00000027001	MIPEP	ENSP00000371607	MONDO_0044970	mitochondrial disease			False			
ENSG00000149573	MPZL2	ENSP00000278937	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0002025	psychiatric disorder	False			
ENSG00000149573	MPZL2	ENSP00000278937	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0002409	auditory system disorder	False			
ENSG00000149573	MPZL2	ENSP00000278937	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0005071	nervous system disorder	False	ENSP00000288139;ENSP00000303540;ENSP00000360423	CACNA1D;SCN1A;CACNA1B	292
ENSG00000149573	MPZL2	ENSP00000408362	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0002025	psychiatric disorder	False			
ENSG00000149573	MPZL2	ENSP00000408362	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0002409	auditory system disorder	False			
ENSG00000149573	MPZL2	ENSP00000408362	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0005071	nervous system disorder	False	ENSP00000288139;ENSP00000303540;ENSP00000360423	CACNA1D;SCN1A;CACNA1B	292
ENSG00000114686	MRPL3	ENSP00000264995	MONDO_0044970	mitochondrial disease			False			
ENSG00000154719	MRPL39	ENSP00000284967	MONDO_0044970	mitochondrial disease			False			
ENSG00000154719	MRPL39	ENSP00000305682	MONDO_0044970	mitochondrial disease			False			
ENSG00000074071	MRPS34	ENSP00000380531	MONDO_0009723	Leigh syndrome	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000074071	MRPS34	ENSP00000380531	MONDO_0009723	Leigh syndrome	MONDO_0005071	nervous system disorder	False			
ENSG00000198763	MT-ND2	ENSP00000355046	MONDO_0044970	mitochondrial disease			False			
	MT-TD		MONDO_0044970	mitochondrial disease			False			
	MT-TG		MONDO_0044970	mitochondrial disease			False			
	MT-TI		MONDO_0005045	hypertrophic cardiomyopathy	MONDO_0002081	musculoskeletal system disorder	False			
	MT-TI		MONDO_0005045	hypertrophic cardiomyopathy	MONDO_0004995	cardiovascular disorder	False			
	MT-TR		MONDO_0044970	mitochondrial disease			False			
	MT-TS2		MONDO_0044970	mitochondrial disease			False			
	MT-TT		MONDO_0044970	mitochondrial disease			False			
	MT-TV		MONDO_0009723	Leigh syndrome	MONDO_0021147	disorder of development or morphogenesis	False			
	MT-TV		MONDO_0009723	Leigh syndrome	MONDO_0005071	nervous system disorder	False			
ENSG00000099810	MTAP	ENSP00000494373	MONDO_0007205	diaphyseal medullary stenosis-bone malignancy syndrome	MONDO_0003900	connective tissue disorder	False			
ENSG00000099810	MTAP	ENSP00000494373	MONDO_0007205	diaphyseal medullary stenosis-bone malignancy syndrome	MONDO_0002081	musculoskeletal system disorder	False			
ENSG00000099810	MTAP	ENSP00000494373	MONDO_0007205	diaphyseal medullary stenosis-bone malignancy syndrome	MONDO_0045024	cancer or benign tumor	False	ENSP00000226574;ENSP00000331614	NFKB1;IKZF1	65;53
ENSG00000099810	MTAP	ENSP00000463424	MONDO_0007205	diaphyseal medullary stenosis-bone malignancy syndrome	MONDO_0003900	connective tissue disorder	False			
ENSG00000099810	MTAP	ENSP00000463424	MONDO_0007205	diaphyseal medullary stenosis-bone malignancy syndrome	MONDO_0002081	musculoskeletal system disorder	False			
ENSG00000099810	MTAP	ENSP00000463424	MONDO_0007205	diaphyseal medullary stenosis-bone malignancy syndrome	MONDO_0045024	cancer or benign tumor	False	ENSP00000226574;ENSP00000331614	NFKB1;IKZF1	65;53
ENSG00000125414	MYH2	ENSP00000433944	MONDO_0011577	myopathy, proximal, and ophthalmoplegia	MONDO_0002081	musculoskeletal system disorder	True	ENSP00000211998;ENSP00000261448;ENSP00000284669;ENSP00000290378;ENSP00000341838;ENSP00000351022;ENSP00000362680;ENSP00000363390;ENSP00000364524;ENSP00000401437;ENSP00000499593	VCL;CASQ2;KLHL41;ACTC1;TNNI3;TPM1;SRC;TRIM63;PAX7;LDB3;TNNT2	91;82;68;252;128;596;79;51;46;54;109
ENSG00000125414	MYH2	ENSP00000245503	MONDO_0011577	myopathy, proximal, and ophthalmoplegia	MONDO_0002081	musculoskeletal system disorder	True	ENSP00000211998;ENSP00000261448;ENSP00000284669;ENSP00000290378;ENSP00000341838;ENSP00000351022;ENSP00000362680;ENSP00000363390;ENSP00000364524;ENSP00000401437;ENSP00000499593	VCL;CASQ2;KLHL41;ACTC1;TNNI3;TPM1;SRC;TRIM63;PAX7;LDB3;TNNT2	91;82;68;252;128;596;79;51;46;54;109
ENSG00000125414	MYH2	ENSP00000380367	MONDO_0011577	myopathy, proximal, and ophthalmoplegia	MONDO_0002081	musculoskeletal system disorder	True	ENSP00000211998;ENSP00000261448;ENSP00000284669;ENSP00000290378;ENSP00000341838;ENSP00000351022;ENSP00000362680;ENSP00000363390;ENSP00000364524;ENSP00000401437;ENSP00000499593	VCL;CASQ2;KLHL41;ACTC1;TNNI3;TPM1;SRC;TRIM63;PAX7;LDB3;TNNT2	91;82;68;252;128;596;79;51;46;54;109
ENSG00000125414	MYH2	ENSP00000482463	MONDO_0011577	myopathy, proximal, and ophthalmoplegia	MONDO_0002081	musculoskeletal system disorder	True	ENSP00000211998;ENSP00000261448;ENSP00000284669;ENSP00000290378;ENSP00000341838;ENSP00000351022;ENSP00000362680;ENSP00000363390;ENSP00000364524;ENSP00000401437;ENSP00000499593	VCL;CASQ2;KLHL41;ACTC1;TNNI3;TPM1;SRC;TRIM63;PAX7;LDB3;TNNT2	91;82;68;252;128;596;79;51;46;54;109
ENSG00000134440	NARS1	ENSP00000256854	MONDO_0030837	neurodevelopmental disorder with microcephaly, impaired language, epilepsy, and gait abnormalities	MONDO_0005071	nervous system disorder	False	ENSP00000209884;ENSP00000264263	KLHL20;GFM1	232;57
ENSG00000134440	NARS1	ENSP00000442496	MONDO_0030837	neurodevelopmental disorder with microcephaly, impaired language, epilepsy, and gait abnormalities	MONDO_0005071	nervous system disorder	False	ENSP00000209884;ENSP00000264263	KLHL20;GFM1	232;57
ENSG00000134440	NARS1	ENSP00000256854	MONDO_0100348	neurodevelopmental disorder with microcephaly, impaired language, and gait abnormalities	MONDO_0005071	nervous system disorder	False	ENSP00000209884;ENSP00000264263	KLHL20;GFM1	232;57
ENSG00000134440	NARS1	ENSP00000442496	MONDO_0100348	neurodevelopmental disorder with microcephaly, impaired language, and gait abnormalities	MONDO_0005071	nervous system disorder	False	ENSP00000209884;ENSP00000264263	KLHL20;GFM1	232;57
ENSG00000125356	NDUFA1	ENSP00000360492	MONDO_0009723	Leigh syndrome	MONDO_0021147	disorder of development or morphogenesis	True	ENSP00000233627;ENSP00000252102;ENSP00000252711;ENSP00000263774;ENSP00000266544;ENSP00000281031;ENSP00000299166;ENSP00000315774;ENSP00000355046;ENSP00000423673	NDUFS7;NDUFA2;NDUFA10;NDUFS3;NDUFA9;NDUFC2;NDUFB8;NDUFS8;MT-ND2;NDUFA13	913;916;915;940;937;918;917;975;857;969
ENSG00000125356	NDUFA1	ENSP00000360492	MONDO_0009723	Leigh syndrome	MONDO_0005071	nervous system disorder	True	ENSP00000233627;ENSP00000252102;ENSP00000252711;ENSP00000263774;ENSP00000266544;ENSP00000281031;ENSP00000299166;ENSP00000315774;ENSP00000355046;ENSP00000423673	NDUFS7;NDUFA2;NDUFA10;NDUFS3;NDUFA9;NDUFC2;NDUFB8;NDUFS8;MT-ND2;NDUFA13	913;916;915;940;937;918;917;975;857;969
ENSG00000130414	NDUFA10	ENSP00000503956	MONDO_0044970	mitochondrial disease			False			
ENSG00000130414	NDUFA10	ENSP00000252711	MONDO_0044970	mitochondrial disease			False			
ENSG00000130414	NDUFA10	ENSP00000504765	MONDO_0044970	mitochondrial disease			False			
ENSG00000130414	NDUFA10	ENSP00000302321	MONDO_0044970	mitochondrial disease			False			
ENSG00000186010	NDUFA13	ENSP00000423673	MONDO_0009723	Leigh syndrome	MONDO_0021147	disorder of development or morphogenesis	True	ENSP00000233627;ENSP00000252102;ENSP00000252711;ENSP00000256078;ENSP00000263774;ENSP00000266544;ENSP00000280346;ENSP00000281031;ENSP00000287295;ENSP00000299166;ENSP00000302037;ENSP00000315774;ENSP00000319817;ENSP00000355046;ENSP00000360492	NDUFS7;NDUFA2;NDUFA10;KRAS;NDUFS3;NDUFA9;DLAT;NDUFC2;AIFM1;NDUFB8;MFF;NDUFS8;OPA3;MT-ND2;NDUFA1	999;998;892;192;85;975;162;988;155;224;969
ENSG00000186010	NDUFA13	ENSP00000423673	MONDO_0009723	Leigh syndrome	MONDO_0005071	nervous system disorder	True	ENSP00000233627;ENSP00000252102;ENSP00000252711;ENSP00000256707;ENSP00000263774;ENSP00000266544;ENSP00000280346;ENSP00000280772;ENSP00000281031;ENSP00000287295;ENSP00000291568;ENSP00000299166;ENSP00000302037;ENSP00000315774;ENSP00000319817;ENSP00000355046;ENSP00000360492;ENSP00000466561	NDUFS7;NDUFA2;NDUFA10;KIDINS220;NDUFS3;NDUFA9;DLAT;ANK3;NDUFC2;AIFM1;CSTB;NDUFB8;MFF;NDUFS8;OPA3;MT-ND2;NDUFA1;CEACAM16	999;998;892;155;85;186;975;162;313;988;224;969
ENSG00000131495	NDUFA2	ENSP00000252102	MONDO_0009723	Leigh syndrome	MONDO_0021147	disorder of development or morphogenesis	True	ENSP00000233627;ENSP00000252711;ENSP00000258975;ENSP00000263774;ENSP00000264263;ENSP00000264932;ENSP00000266544;ENSP00000281031;ENSP00000299166;ENSP00000302037;ENSP00000313877;ENSP00000315774;ENSP00000355046;ENSP00000360492;ENSP00000419665;ENSP00000423673;ENSP00000427004	NDUFS7;NDUFA10;TACO1;NDUFS3;GFM1;SDHA;NDUFA9;NDUFC2;NDUFB8;MFF;TSFM;NDUFS8;MT-ND2;NDUFA1;SSBP1;NDUFA13;GFM2	999;88;998;224;129;989;916;95
ENSG00000131495	NDUFA2	ENSP00000252102	MONDO_0009723	Leigh syndrome	MONDO_0005071	nervous system disorder	True	ENSP00000233627;ENSP00000252711;ENSP00000256707;ENSP00000258975;ENSP00000263774;ENSP00000264263;ENSP00000264932;ENSP00000266544;ENSP00000280772;ENSP00000281031;ENSP00000291568;ENSP00000299166;ENSP00000302037;ENSP00000313877;ENSP00000315774;ENSP00000354111;ENSP00000355046;ENSP00000360492;ENSP00000419665;ENSP00000423673;ENSP00000427004;ENSP00000466561	NDUFS7;NDUFA10;KIDINS220;TACO1;NDUFS3;GFM1;SDHA;NDUFA9;ANK3;NDUFC2;CSTB;NDUFB8;MFF;TSFM;NDUFS8;DNAJC5;MT-ND2;NDUFA1;SSBP1;NDUFA13;GFM2;CEACAM16	999;129;88;998;224;136;317;187;989;916;95
ENSG00000131495	NDUFA2	ENSP00000427220	MONDO_0009723	Leigh syndrome	MONDO_0021147	disorder of development or morphogenesis	True	ENSP00000233627;ENSP00000252711;ENSP00000258975;ENSP00000263774;ENSP00000264263;ENSP00000264932;ENSP00000266544;ENSP00000281031;ENSP00000299166;ENSP00000302037;ENSP00000313877;ENSP00000315774;ENSP00000355046;ENSP00000360492;ENSP00000419665;ENSP00000423673;ENSP00000427004	NDUFS7;NDUFA10;TACO1;NDUFS3;GFM1;SDHA;NDUFA9;NDUFC2;NDUFB8;MFF;TSFM;NDUFS8;MT-ND2;NDUFA1;SSBP1;NDUFA13;GFM2	999;88;998;224;129;989;916;95
ENSG00000131495	NDUFA2	ENSP00000427220	MONDO_0009723	Leigh syndrome	MONDO_0005071	nervous system disorder	True	ENSP00000233627;ENSP00000252711;ENSP00000256707;ENSP00000258975;ENSP00000263774;ENSP00000264263;ENSP00000264932;ENSP00000266544;ENSP00000280772;ENSP00000281031;ENSP00000291568;ENSP00000299166;ENSP00000302037;ENSP00000313877;ENSP00000315774;ENSP00000354111;ENSP00000355046;ENSP00000360492;ENSP00000419665;ENSP00000423673;ENSP00000427004;ENSP00000466561	NDUFS7;NDUFA10;KIDINS220;TACO1;NDUFS3;GFM1;SDHA;NDUFA9;ANK3;NDUFC2;CSTB;NDUFB8;MFF;TSFM;NDUFS8;DNAJC5;MT-ND2;NDUFA1;SSBP1;NDUFA13;GFM2;CEACAM16	999;129;88;998;224;136;317;187;989;916;95
ENSG00000119421	NDUFA8	ENSP00000362873	MONDO_0044970	mitochondrial disease			False			
ENSG00000139180	NDUFA9	ENSP00000266544	MONDO_0009723	Leigh syndrome	MONDO_0021147	disorder of development or morphogenesis	True	ENSP00000233627;ENSP00000252102;ENSP00000252711;ENSP00000258975;ENSP00000263702;ENSP00000263774;ENSP00000264263;ENSP00000264932;ENSP00000280346;ENSP00000281031;ENSP00000287295;ENSP00000299166;ENSP00000302037;ENSP00000307241;ENSP00000313877;ENSP00000315774;ENSP00000354681;ENSP00000355046;ENSP00000360492;ENSP00000369889;ENSP00000377446;ENSP00000419665;ENSP00000423673;ENSP00000427004	NDUFS7;NDUFA2;NDUFA10;TACO1;MECR;NDUFS3;GFM1;SDHA;DLAT;NDUFC2;AIFM1;NDUFB8;MFF;PDHB;TSFM;NDUFS8;OPA1;MT-ND2;NDUFA1;COL2A1;SUCLG1;SSBP1;NDUFA13;GFM2	999;998;88;51;87;76;928;61;115;161;221;967;937;156;95
