gene_id	gene_name	disease_label	mondo_disease_id	efo_ancestor_id	efo_ancestor_label	gwas_association	gwas_id_efo	gwas_label	l2g_score
ENSG00000106617	PRKAG2	PRKAG2-related cardiomyopathy	MONDO_0800484	EFO_0009676	musculoskeletal system disease	True	EFO_0004274	gout	0.8872747783201428
ENSG00000106628	POLD2	non-severe combined immunodeficiency due to polymerase delta deficiency	MONDO_0800145	EFO_0000540	immune system disease	False			
ENSG00000106633	GCK	monogenic diabetes	MONDO_0015967	EFO_0000405	digestive system disease	True	MONDO_0005148;EFO_0000400;EFO_1000060;EFO_0004593	type 2 diabetes mellitus;diabetes mellitus;intestinal disaccharide deficiency and disaccharide malabsorption;gestational diabetes	0.46197689102717837;0.7938285093814367;0.6826232916696161;0.5954509032998829
ENSG00000106633	GCK	monogenic diabetes	MONDO_0015967	EFO_0001379	endocrine system disease	True	MONDO_0005148;EFO_0000400;EFO_0004593	type 2 diabetes mellitus;diabetes mellitus;gestational diabetes	0.46197689102717837;0.7938285093814367;0.5954509032998829
ENSG00000106692	FKTN	myopathy caused by variation in FKTN	MONDO_0700067	EFO_0000618	nervous system disease	True	MONDO_0005277	migraine disorder	0.9335099658613527
ENSG00000106692	FKTN	myopathy caused by variation in FKTN	MONDO_0700067	EFO_0009676	musculoskeletal system disease	False	EFO_0005423;EFO_0002970	adolescent idiopathic scoliosis;muscular disease	0.2679602201943216;0.11506834465915905
ENSG00000106799	TGFBR1	Loeys-Dietz syndrome	MONDO_0018954	EFO_0000319	cardiovascular disease	False			
ENSG00000106799	TGFBR1	Loeys-Dietz syndrome	MONDO_0018954	EFO_1001986	connective tissue disease	False			
ENSG00000106799	TGFBR1	familial thoracic aortic aneurysm and aortic dissection	MONDO_0019625	EFO_0000319	cardiovascular disease	False			
ENSG00000106799	TGFBR1	multiple self-healing squamous epithelioma	MONDO_0007566	MONDO_0045024	cancer or benign tumor	False			
ENSG00000106803	SEC61B	SEC61B-related polycystic liver disease	MONDO_0550003	EFO_0000405	digestive system disease	False	EFO_0001421	liver disease	0.4764745335405368
ENSG00000106803	SEC61B	SEC61B-related polycystic liver disease	MONDO_0550003	EFO_0001379	endocrine system disease	False	EFO_0001421	liver disease	0.4764745335405368
ENSG00000106976	DNM1	developmental and epileptic encephalopathy	MONDO_0100062	EFO_0000618	nervous system disease	True	EFO_0004698	insomnia	0.5061911034273963
ENSG00000106991	ENG	juvenile polyposis syndrome	MONDO_0017380	EFO_0000405	digestive system disease	False			
ENSG00000106991	ENG	juvenile polyposis syndrome	MONDO_0017380	MONDO_0045024	cancer or benign tumor	False			
ENSG00000106991	ENG	telangiectasia, hereditary hemorrhagic, type 1	MONDO_0008535	EFO_0000319	cardiovascular disease	False			
ENSG00000106991	ENG	telangiectasia, hereditary hemorrhagic, type 1	MONDO_0008535	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000107099	DOCK8	combined immunodeficiency due to DOCK8 deficiency	MONDO_0009478	EFO_0000540	immune system disease	True	EFO_0007352;EFO_0000706	lymphatic system disease;spondyloarthropathy	0.9040990462682649;0.06668539622399015
ENSG00000107099	DOCK8	combined immunodeficiency due to DOCK8 deficiency	MONDO_0009478	EFO_0005803	hematologic disease	False			
ENSG00000107147	KCNT1	childhood-onset epilepsy syndrome	MONDO_0020072	EFO_0000618	nervous system disease	False			
ENSG00000107290	SETX	distal hereditary motor neuropathy	MONDO_0018894	EFO_0000618	nervous system disease	False			
ENSG00000107521	HPS1	Hermansky-Pudlak syndrome 1	MONDO_0008748	EFO_0000684	respiratory system disease	False	EFO_0009759	Chronic Obstructive Asthma	0.1630834999659158
ENSG00000107521	HPS1	Hermansky-Pudlak syndrome 1	MONDO_0008748	EFO_0005803	hematologic disease	False			
ENSG00000107521	HPS1	Hermansky-Pudlak syndrome 1	MONDO_0008748	EFO_0010285	integumentary system disease	False			
ENSG00000107566	ERLIN1	hereditary spastic paraplegia 62	MONDO_0014302	EFO_0000618	nervous system disease	True	MONDO_0005090;EFO_0003888	schizophrenia;attention deficit hyperactivity disorder	0.7629468413280346;0.6404752685304068
ENSG00000107669	ATE1	congenital heart disease	MONDO_0005453	EFO_0000319	cardiovascular disease	False	EFO_0000537	hypertension	0.11506834465915905
ENSG00000107669	ATE1	congenital heart disease	MONDO_0005453	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000107736	CDH23	nonsyndromic genetic hearing loss	MONDO_0019497	EFO_0000618	nervous system disease	True	EFO_0004238;EFO_0005782;EFO_0003888	hearing loss;age-related hearing impairment;attention deficit hyperactivity disorder	0.9342854974615019;0.9433327725377022;0.582132579420274
ENSG00000107779	BMPR1A	juvenile polyposis syndrome	MONDO_0017380	EFO_0000405	digestive system disease	False	MONDO_0005148;EFO_0000400	type 2 diabetes mellitus;diabetes mellitus	0.06071350713767285;0.08245256667969439
ENSG00000107779	BMPR1A	juvenile polyposis syndrome	MONDO_0017380	MONDO_0045024	cancer or benign tumor	False			
ENSG00000107779	BMPR1A	pulmonary arterial hypertension	MONDO_0015924	EFO_0000319	cardiovascular disease	False	MONDO_0000465	atrioventricular block	0.3165100845254712
ENSG00000107796	ACTA2	familial thoracic aortic aneurysm and aortic dissection	MONDO_0019625	EFO_0000319	cardiovascular disease	False			
ENSG00000107796	ACTA2	multisystemic smooth muscle dysfunction syndrome	MONDO_0013452	EFO_0000319	cardiovascular disease	False			
ENSG00000107796	ACTA2	multisystemic smooth muscle dysfunction syndrome	MONDO_0013452	EFO_0000405	digestive system disease	True	EFO_0000729	ulcerative colitis	0.7785224402626497
ENSG00000107831	FGF8	congenital heart disease	MONDO_0005453	EFO_0000319	cardiovascular disease	False			
ENSG00000107831	FGF8	congenital heart disease	MONDO_0005453	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000107882	SUFU	medulloblastoma	MONDO_0007959	EFO_0000618	nervous system disease	True	MONDO_0002009;EFO_0004698	major depressive disorder;insomnia	0.6724698536138264;0.3143669954252156
ENSG00000107882	SUFU	medulloblastoma	MONDO_0007959	MONDO_0045024	cancer or benign tumor	True	EFO_0001663;EFO_1000122;EFO_0000731;MONDO_0008315	prostate carcinoma;Benign Thyroid Gland Neoplasm;uterine fibroid;prostate cancer	0.8123243061683056;0.7698937108828345;0.8127590423592875;0.058508026101893824
ENSG00000107890	ANKRD26	thrombocytopenia 2	MONDO_0008555	EFO_0005803	hematologic disease	False			
ENSG00000108001	EBF3	hypotonia, ataxia, and delayed development syndrome	MONDO_0015021	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000108055	SMC3	Cornelia de Lange syndrome	MONDO_0016033	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000108061	SHOC2	Costello syndrome	MONDO_0009026	EFO_0000319	cardiovascular disease	False			
ENSG00000108061	SHOC2	Costello syndrome	MONDO_0009026	EFO_0009676	musculoskeletal system disease	False	MONDO_0007915	systemic lupus erythematosus	0.13372488473325322
ENSG00000108061	SHOC2	Costello syndrome	MONDO_0009026	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000108061	SHOC2	Noonan syndrome	MONDO_0018997	EFO_0000319	cardiovascular disease	False			
ENSG00000108061	SHOC2	Noonan syndrome	MONDO_0018997	EFO_0000540	immune system disease	False	MONDO_0007915	systemic lupus erythematosus	0.13372488473325322
ENSG00000108061	SHOC2	Noonan syndrome	MONDO_0018997	EFO_0009676	musculoskeletal system disease	False	MONDO_0007915	systemic lupus erythematosus	0.13372488473325322
ENSG00000108061	SHOC2	Noonan syndrome	MONDO_0018997	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000108061	SHOC2	Noonan syndrome-like disorder with loose anagen hair	MONDO_0011899	EFO_0000319	cardiovascular disease	False			
ENSG00000108061	SHOC2	Noonan syndrome-like disorder with loose anagen hair	MONDO_0011899	EFO_0009676	musculoskeletal system disease	False	MONDO_0007915	systemic lupus erythematosus	0.13372488473325322
ENSG00000108061	SHOC2	Noonan syndrome-like disorder with loose anagen hair	MONDO_0011899	EFO_0010285	integumentary system disease	False			
ENSG00000108061	SHOC2	Noonan syndrome-like disorder with loose anagen hair	MONDO_0011899	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000108061	SHOC2	cardiofaciocutaneous syndrome	MONDO_0015280	EFO_0000319	cardiovascular disease	False			
ENSG00000108061	SHOC2	cardiofaciocutaneous syndrome	MONDO_0015280	EFO_0009676	musculoskeletal system disease	False	MONDO_0007915	systemic lupus erythematosus	0.13372488473325322
ENSG00000108061	SHOC2	cardiofaciocutaneous syndrome	MONDO_0015280	EFO_0010285	integumentary system disease	False			
ENSG00000108061	SHOC2	cardiofaciocutaneous syndrome	MONDO_0015280	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000108175	ZMIZ1	complex neurodevelopmental disorder	MONDO_0100038	EFO_0000618	nervous system disease	True	MONDO_0005301;EFO_0003770;EFO_0005782;EFO_1000783;EFO_0004238	multiple sclerosis;diabetic retinopathy;age-related hearing impairment;diabetic neuropathy;hearing loss	0.11994468320882343;0.9171910093471309;0.8155624379776023;0.9279749943064911;0.7570354741645148
ENSG00000108231	LGI1	autosomal dominant epilepsy with auditory features	MONDO_0010898	EFO_0000618	nervous system disease	False			
ENSG00000108312	UBTF	childhood-onset motor and cognitive regression syndrome with extrapyramidal movement disorder	MONDO_0044701	EFO_0000618	nervous system disease	False			
ENSG00000108312	UBTF	childhood-onset motor and cognitive regression syndrome with extrapyramidal movement disorder	MONDO_0044701	MONDO_0021147	disorder of development or morphogenesis	False	EFO_0003882	osteoporosis	0.1985539271003745
ENSG00000108370	RGS9	bradyopsia	MONDO_0012033	EFO_0000524	head and neck disorder	False			
ENSG00000108370	RGS9	bradyopsia	MONDO_0012033	EFO_0000618	nervous system disease	False			
ENSG00000108370	RGS9	bradyopsia	MONDO_0012033	MONDO_0024458	disorder of visual system	False			
ENSG00000108375	RNF43	sessile serrated polyposis cancer syndrome	MONDO_0014919	EFO_0000405	digestive system disease	False	EFO_0001421	liver disease	0.16933691961618602
ENSG00000108375	RNF43	sessile serrated polyposis cancer syndrome	MONDO_0014919	MONDO_0045024	cancer or benign tumor	True	EFO_0001663	prostate carcinoma	0.8281732711392815
ENSG00000108381	ASPA	Canavan disease	MONDO_0010079	EFO_0000618	nervous system disease	False			
ENSG00000108384	RAD51C	Fanconi anemia complementation group O	MONDO_0013248	EFO_0000540	immune system disease	False			
ENSG00000108384	RAD51C	Fanconi anemia complementation group O	MONDO_0013248	EFO_0005803	hematologic disease	False			
ENSG00000108384	RAD51C	Fanconi anemia complementation group O	MONDO_0013248	EFO_0009676	musculoskeletal system disease	False			
ENSG00000108384	RAD51C	Fanconi anemia complementation group O	MONDO_0013248	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000108384	RAD51C	RAD51C-related cancer predisposition	MONDO_0700273	MONDO_0045024	cancer or benign tumor	False	EFO_0005088;EFO_1000566	testicular carcinoma;Testicular Germ Cell Tumor	0.35738966896512725
ENSG00000108395	TRIM37	mulibrey nanism	MONDO_0009664	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000108433	GOSR2	progressive myoclonus epilepsy	MONDO_0020074	EFO_0000618	nervous system disease	False			
ENSG00000108439	PNPO	pyridoxal phosphate-responsive seizures	MONDO_0012407	EFO_0000618	nervous system disease	False			
ENSG00000108443	RPS6KB1	hypertrophic cardiomyopathy	MONDO_0005045	EFO_0000319	cardiovascular disease	False	EFO_0004214	Abdominal Aortic Aneurysm	0.09163105090040341
ENSG00000108443	RPS6KB1	hypertrophic cardiomyopathy	MONDO_0005045	EFO_0009676	musculoskeletal system disease	True	EFO_0009617;EFO_0004274;EFO_0000731	knee fracture;gout;uterine fibroid	0.7798565428845016;0.06129339976841092;0.16393714773408838
ENSG00000108474	PIGL	syndromic intellectual disability	MONDO_0000508	EFO_0000618	nervous system disease	False			
ENSG00000108479	GALK1	galactokinase deficiency	MONDO_0009255	EFO_0000524	head and neck disorder	False			
ENSG00000108479	GALK1	galactokinase deficiency	MONDO_0009255	MONDO_0024458	disorder of visual system	False			
ENSG00000108510	MED13	complex neurodevelopmental disorder	MONDO_0100038	EFO_0000618	nervous system disease	True	MONDO_0005180	Parkinson disease	0.8393289696304812
ENSG00000108518	PFN1	amyotrophic lateral sclerosis type 18	MONDO_0013891	EFO_0000618	nervous system disease	False			
ENSG00000108557	RAI1	Smith-Magenis syndrome	MONDO_0008434	EFO_0000618	nervous system disease	True	EFO_0005524	large artery stroke	0.779908407747473
ENSG00000108557	RAI1	Smith-Magenis syndrome	MONDO_0008434	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000108576	SLC6A4	autism spectrum disorder	MONDO_0005258	EFO_0000618	nervous system disease	True	EFO_0004698	insomnia	0.8696228681796047
ENSG00000108733	PEX12	peroxisome biogenesis disorder	MONDO_0019234	EFO_0000618	nervous system disease	False	MONDO_0005090	schizophrenia	0.1385647643435445
ENSG00000108784	NAGLU	mucopolysaccharidosis type 3B	MONDO_0009656	EFO_0009676	musculoskeletal system disease	False			
ENSG00000108784	NAGLU	mucopolysaccharidosis type 3B	MONDO_0009656	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000108821	COL1A1	COL1A1-related Ehlers-Danlos syndrome	MONDO_0100599	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000108821	COL1A1	Caffey disease	MONDO_0007244	EFO_0009676	musculoskeletal system disease	False			
ENSG00000108821	COL1A1	Caffey disease	MONDO_0007244	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000108821	COL1A1	osteogenesis imperfecta	MONDO_0019019	EFO_0009676	musculoskeletal system disease	False			
ENSG00000108821	COL1A1	osteogenesis imperfecta	MONDO_0019019	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000108823	SGCA	autosomal recessive limb-girdle muscular dystrophy	MONDO_0015152	EFO_0000618	nervous system disease	False			
ENSG00000108823	SGCA	autosomal recessive limb-girdle muscular dystrophy	MONDO_0015152	EFO_0009676	musculoskeletal system disease	False			
ENSG00000108883	EFTUD2	mandibulofacial dysostosis-microcephaly syndrome	MONDO_0012516	EFO_0009676	musculoskeletal system disease	False			
ENSG00000108883	EFTUD2	mandibulofacial dysostosis-microcephaly syndrome	MONDO_0012516	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000108961	RANGRF	Brugada syndrome	MONDO_0015263	EFO_0000319	cardiovascular disease	False			
ENSG00000109099	PMP22	Charcot-Marie-Tooth disease type 1A	MONDO_0007309	EFO_0000618	nervous system disease	False			
ENSG00000109099	PMP22	hereditary neuropathy with liability to pressure palsies	MONDO_0008087	EFO_0000618	nervous system disease	False			
ENSG00000109101	FOXN1	T-cell immunodeficiency, congenital alopecia, and nail dystrophy	MONDO_0011132	EFO_0000540	immune system disease	True	EFO_0007352	lymphatic system disease	0.7761957217551926
ENSG00000109132	PHOX2B	Haddad syndrome	MONDO_0020493	EFO_0000405	digestive system disease	False	MONDO_0005147	type 1 diabetes mellitus	0.17870561266027488
ENSG00000109132	PHOX2B	central hypoventilation syndrome, congenital, 1, with or without Hirschsprung disease	MONDO_0800026	EFO_0000618	nervous system disease	False			
ENSG00000109132	PHOX2B	central hypoventilation syndrome, congenital, 1, with or without Hirschsprung disease	MONDO_0800026	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000109320	NFKB1	immunodeficiency, common variable, 12	MONDO_0014697	EFO_0000540	immune system disease	True	EFO_0005854;MONDO_0007915;EFO_0000094;EFO_0000729;MONDO_0005271;EFO_0000384;EFO_0003956;MONDO_0001039;EFO_0000717;EFO_0009190;EFO_0007352	allergic rhinitis;systemic lupus erythematosus;B-cell acute lymphoblastic leukemia;ulcerative colitis;allergic disease;Crohn's disease;seasonal allergic rhinitis;tonsillitis;systemic scleroderma;Thyrotoxicosis;lymphatic system disease	0.18799096478029564;0.09907253765466793;0.8736373111418332;0.8778811625085458;0.8365388825654362;0.11506834465915905;0.8610252926312111;0.850749255742096;0.9076414735095185;0.8807712318438657;0.8177976962597666
ENSG00000109320	NFKB1	immunodeficiency, common variable, 12	MONDO_0014697	EFO_0005803	hematologic disease	True	EFO_0000094	B-cell acute lymphoblastic leukemia	0.8736373111418332
ENSG00000109320	NFKB1	immunodeficiency, common variable, 12	MONDO_0014697	MONDO_0045024	cancer or benign tumor	True	EFO_0000094;EFO_1001486;EFO_0004267;EFO_0001061	B-cell acute lymphoblastic leukemia;primary biliary cirrhosis;biliary liver cirrhosis;cervical carcinoma	0.8736373111418332;0.8837022194817727;0.1329398572993279;0.11506834465915905
ENSG00000109323	MANBA	beta-mannosidosis	MONDO_0009562	EFO_0000618	nervous system disease	False	MONDO_0005277	migraine disorder	0.31095009828252707
ENSG00000109323	MANBA	beta-mannosidosis	MONDO_0009562	EFO_0009676	musculoskeletal system disease	True	MONDO_0007915;EFO_0000717	systemic lupus erythematosus;systemic scleroderma	0.7642015258705396;0.07944355393012949
ENSG00000109323	MANBA	beta-mannosidosis	MONDO_0009562	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000109501	WFS1	Wolfram-like syndrome	MONDO_0013673	EFO_0001379	endocrine system disease	True	EFO_0000400;MONDO_0005148;MONDO_0005147	diabetes mellitus;type 2 diabetes mellitus;type 1 diabetes mellitus	0.9421880877768292;0.8859178320650253;0.8269892450429409
